FirstOccurrence,LastOccurrence,Type,SourceIP,SourceMAC,DestinationIP,DestinationMAC,Protocol,PCAPName,MAC,IP,Function,Count,RiskScore
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_FUNCTION,0.0.0.0,ac:64:17:03:4f:c5,0.0.0.0,01:0e:cf:00:00:00,Profinet,SBJGCjkKFQoHCNXnhduAEhIBABoHCICAgPjsIRIWCgcI1eeF24ASEgEAGggIxZ-NuMGMKxoECJKRAiIAKgAR6UMAXwsuBgAYAQ.pcap,ac:64:17:03:4f:c5,,PN DCP IDENTIFY REQUEST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_FUNCTION,0.0.0.0,54:e3:b0:00:55:b7,0.0.0.0,ac:64:17:03:4f:c5,Profinet,RxJFCjoKFgoHCNXnhduAEhIBABoICLergYC7nBUSFgoHCNXnhduAEhIBABoICMWfjbjBjCsaBAiSkQIiACoAEf2Ro1YLLgYA.pcap,ac:64:17:03:4f:c5,,PN INVALID,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPrbAhHpQwBfCy4GABgB.pcap,,,PLC STOP,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.22,00:30:de:41:df:28,172.16.106.12,28:63:36:a9:ac:eb,Profinet,WxJZCk4KGwoHCNXnhduAEhoHCKi-h_KNBiIHCgUNFmoQrBIcCgcI1eeF24ASGggI69mmtbOMCiIHCgUNDGoQrBoDCIAQIgIIESoICICAAxCDgAMRjkIAXwsuBgA.pcap,,,DCE RPC READ RESPONSE,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,,,DOWNLOAD REQUEST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,,,DOWNLOAD END,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.22,00:30:de:41:df:28,172.16.106.12,28:63:36:a9:ac:eb,Profinet,WxJZCk4KGwoHCNXnhduAEhoHCKi-h_KNBiIHCgUNFmoQrBIcCgcI1eeF24ASGggI69mmtbOMCiIHCgUNDGoQrBoDCIAQIgIIESoICICAAxCDgAMRjkIAXwsuBgA.pcap,,,DCE RPC READ REQUEST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.13,ac:64:17:03:4f:c5,172.16.106.25,54:e3:b0:00:55:b7,Profinet,XhJcCk8KHAoHCNXnhduAEhoICLergYC7nBUiBwoFDRlqEKwSHAoHCNXnhduAEhoICMWfjbjBjCsiBwoFDQ1qEKwaAwiAECICCBEqCAiAgAMQ1akDEYpDAF8LLgYAGAE.pcap,,,DCE RPC CONTROL RESPONSE,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.13,ac:64:17:03:4f:c5,172.16.106.25,54:e3:b0:00:55:b7,Profinet,XhJcCk8KHAoHCNXnhduAEhoICLergYC7nBUiBwoFDRlqEKwSHAoHCNXnhduAEhoICMWfjbjBjCsiBwoFDQ1qEKwaAwiAECICCBEqCAiUkQIQ1akDERpEAF8LLgYAGAE.pcap,,,DCE RPC CONNECT REQUEST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,,,PLC CONTROL,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,,,DOWNLOAD,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.31,ac:64:17:35:60:50,172.16.106.12,28:63:36:a9:ac:eb,S7,XBJaCk0KHAoHCNXnhduAEhoICOvZprWzjAoiBwoFDQxqEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEJmAAxFmsKNWCy4GABgB.pcap,,,STATE LIST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.13,ac:64:17:03:4f:c5,172.16.106.25,54:e3:b0:00:55:b7,Profinet,XhJcCk8KHAoHCNXnhduAEhoICLergYC7nBUiBwoFDRlqEKwSHAoHCNXnhduAEhoICMWfjbjBjCsiBwoFDQ1qEKwaAwiAECICCBEqCAiAgAMQ1akDEYpDAF8LLgYAGAE.pcap,,,DCE RPC CONNECT RESPONSE,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.31,ac:64:17:35:60:50,172.16.106.12,28:63:36:a9:ac:eb,S7,XBJaCk0KHAoHCNXnhduAEhoICOvZprWzjAoiBwoFDQxqEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEJmAAxFmsKNWCy4GABgB.pcap,,,OPEN CONNECTION,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_IP_FUNCTION,172.16.106.13,ac:64:17:03:4f:c5,172.16.106.25,54:e3:b0:00:55:b7,Profinet,XhJcCk8KHAoHCNXnhduAEhoICLergYC7nBUiBwoFDRlqEKwSHAoHCNXnhduAEhoICMWfjbjBjCsiBwoFDQ1qEKwaAwiAECICCBEqCAiAgAMQ1akDEYpDAF8LLgYAGAE.pcap,,,DCE RPC CONTROL REQUEST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,54:e3:b0:00:55:b7,0.0.0.0,00:50:56:c0:00:01,Profinet,SBJGCjkKFQoHCNXnhduAEhIBABoHCIGAgLaFChIWCgcI1eeF24ASEgEAGggIt6uBgLucFRoECJKRAiIAKgARGkQAXwsuBgAYAQ.pcap,,,PN DCP SET SUCCESS,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,54:e3:b0:00:55:b7,0.0.0.0,ac:64:17:03:4f:c5,ARP,QBI-CjMKEwoHCNXnhduAEhoICLergYC7nBUSEwoHCNXnhduAEhoICMWfjbjBjCsaAwiGECIAKgAR7EMAXwsuBgA.pcap,,,REPLY,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,54:e3:b0:00:55:b7,0.0.0.0,ac:64:17:03:4f:c5,Profinet,RxJFCjoKFgoHCNXnhduAEhIBABoICLergYC7nBUSFgoHCNXnhduAEhIBABoICMWfjbjBjCsaBAiSkQIiACoAEf2Ro1YLLgYA.pcap,,,ACYCLIC IO ALARM LOW,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,28:63:36:9a:90:b3,0.0.0.0,01:0e:cf:00:00:00,Profinet,SBJGCjkKFQoHCNXnhduAEhIBABoHCICAgPjsIRIWCgcI1eeF24ASEgEAGggIs6HqtLOMChoECJKRAiIAKgAR7EMAXwsuBgAYAQ.pcap,,,PN DCP IDENTIFY REQUEST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,54:e3:b0:00:55:b1,0.0.0.0,28:63:36:9a:90:b3,Profinet,SRJHCjoKFgoHCNXnhduAEhIBABoICLOh6rSzjAoSFgoHCNXnhduAEhIBABoICLGrgYC7nBUaBAiSkQIiACoAEQgxpFYLLgYAGAE.pcap,,,PN INVALID,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,ac:64:17:03:4f:c5,0.0.0.0,01:0e:cf:00:00:00,Profinet,SBJGCjkKFQoHCNXnhduAEhIBABoHCICAgPjsIRIWCgcI1eeF24ASEgEAGggIxZ-NuMGMKxoECJKRAiIAKgAR6UMAXwsuBgAYAQ.pcap,,,PN DCP IDENTIFY REQUEST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,54:e3:b0:00:55:b1,0.0.0.0,28:63:36:9a:90:b3,Profinet,SRJHCjoKFgoHCNXnhduAEhIBABoICLOh6rSzjAoSFgoHCNXnhduAEhIBABoICLGrgYC7nBUaBAiSkQIiACoAEQgxpFYLLgYAGAE.pcap,,,ACYCLIC IO ALARM LOW,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,00:50:56:c0:00:01,0.0.0.0,54:e3:b0:00:55:b7,Profinet,QBI-CjMKEgoHCNXnhduAEhoHCIGAgLaFChITCgcI1eeF24ASGggIt6uBgLucFRoECJKRAiIAKgARGkQAXwsuBgA.pcap,,,PN DCP SET REQUEST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,54:e3:b0:00:55:b7,0.0.0.0,ac:64:17:03:4f:c5,Profinet,RxJFCjoKFgoHCNXnhduAEhIBABoICLergYC7nBUSFgoHCNXnhduAEhIBABoICMWfjbjBjCsaBAiSkQIiACoAEf2Ro1YLLgYA.pcap,,,PN INVALID,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,28:63:36:a9:de:e6,0.0.0.0,28:63:36:9a:90:b3,ARP,QhJACjMKEwoHCNXnhduAEhoICLOh6rSzjAoSEwoHCNXnhduAEhoICOa9p7WzjAoaAwiGECIAKgAR_0EAXwsuBgAYAQ.pcap,,,REQUEST,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_MAC_FUNCTION,0.0.0.0,28:63:36:a9:de:e6,0.0.0.0,28:63:36:9a:90:b3,Profinet,SRJHCjoKFgoHCNXnhduAEhIBABoICLOh6rSzjAoSFgoHCNXnhduAEhIBABoICOa9p7WzjAoaBAiSkQIiACoAEc8xpFYLLgYAGAE.pcap,,,ACYCLIC IO ALARM HIGH,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,MAC_ACTIVE,0.0.0.0,00:50:56:c0:00:01,0.0.0.0,54:e3:b0:00:55:b7,Profinet,QBI-CjMKEgoHCNXnhduAEhoHCIGAgLaFChITCgcI1eeF24ASGggIt6uBgLucFRoECJKRAiIAKgARGkQAXwsuBgA.pcap,00:50:56:c0:00:01,,,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,IP_ACTIVE,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,,172.16.106.14,,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,CYCLIC_MESSAGE_MISSING,0.0.0.0,00:60:34:12:ab:7f,0.0.0.0,ac:64:17:03:4f:c5,Profinet,RhJECjkKFQoHCNXnhduAEhIBABoHCP_WyqCDDBIWCgcI1eeF24ASEgEAGggIxZ-NuMGMKxoECJKRAiIAKgARYxykVgsuBgA.pcap,00:60:34:12:ab:7f,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,CYCLIC_MESSAGE_MISSING,0.0.0.0,28:63:36:9a:90:b3,0.0.0.0,ac:64:17:03:4f:c5,Profinet,RxJFCjoKFgoHCNXnhduAEhIBABoICLOh6rSzjAoSFgoHCNXnhduAEhIBABoICMWfjbjBjCsaBAiSkQIiACoAEUQwpFYLLgYA.pcap,28:63:36:9a:90:b3,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,CYCLIC_MESSAGE_MISSING,0.0.0.0,28:63:36:a9:ac:eb,0.0.0.0,28:63:36:9a:90:b3,Profinet,SRJHCjoKFgoHCNXnhduAEhIBABoICLOh6rSzjAoSFgoHCNXnhduAEhIBABoICOvZprWzjAoaBAiSkQIiACoAEc8xpFYLLgYAGAE.pcap,28:63:36:a9:ac:eb,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,CYCLIC_MESSAGE_MISSING,0.0.0.0,54:e3:b0:00:55:b1,0.0.0.0,28:63:36:9a:90:b3,Profinet,SRJHCjoKFgoHCNXnhduAEhIBABoICLOh6rSzjAoSFgoHCNXnhduAEhIBABoICLGrgYC7nBUaBAiSkQIiACoAEQgxpFYLLgYAGAE.pcap,54:e3:b0:00:55:b1,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,CYCLIC_MESSAGE_MISSING,0.0.0.0,54:e3:b0:00:55:b7,0.0.0.0,ac:64:17:03:4f:c5,Profinet,RxJFCjoKFgoHCNXnhduAEhIBABoICLergYC7nBUSFgoHCNXnhduAEhIBABoICMWfjbjBjCsaBAiSkQIiACoAEf2Ro1YLLgYA.pcap,54:e3:b0:00:55:b7,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,CYCLIC_MESSAGE_MISSING,0.0.0.0,54:e3:b0:00:55:b7,0.0.0.0,ac:64:17:03:4f:c5,Profinet,RxJFCjoKFgoHCNXnhduAEhIBABoICLergYC7nBUSFgoHCNXnhduAEhIBABoICMWfjbjBjCsaBAiSkQIiACoAEf2Ro1YLLgYA.pcap,ac:64:17:03:4f:c5,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,TCP_RETRANSMISSION,172.16.106.31,ac:64:17:35:60:50,172.16.106.12,28:63:36:a9:ac:eb,S7,XBJaCk0KHAoHCNXnhduAEhoICOvZprWzjAoiBwoFDQxqEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEJmAAxFmsKNWCy4GABgB.pcap,28:63:36:a9:ac:eb,172.16.106.12,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,TCP_RETRANSMISSION,172.16.106.14,28:63:36:a9:de:e6,172.16.106.31,ac:64:17:35:60:50,S7,WhJYCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEJiAAxE7kqNWCy4GAA.pcap,28:63:36:a9:de:e6,172.16.106.14,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,TCP_RETRANSMISSION,172.16.106.31,ac:64:17:35:60:50,172.16.106.12,28:63:36:a9:ac:eb,S7,XBJaCk0KHAoHCNXnhduAEhoICOvZprWzjAoiBwoFDQxqEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEJmAAxFmsKNWCy4GABgB.pcap,ac:64:17:35:60:50,172.16.106.31,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,TCP_RETRANSMISSION,172.16.106.14,28:63:36:a9:de:e6,172.16.106.31,ac:64:17:35:60:50,S7,WhJYCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEJiAAxE7kqNWCy4GAA.pcap,ac:64:17:35:60:50,172.16.106.31,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,TCP_SYN_WITHOUT_SYN_ACK,172.16.106.31,ac:64:17:35:60:50,172.16.106.12,28:63:36:a9:ac:eb,S7,XBJaCk0KHAoHCNXnhduAEhoICOvZprWzjAoiBwoFDQxqEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEIahAxEaRABfCy4GABgB.pcap,ac:64:17:35:60:50,172.16.106.31,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,TCP_SYN_WITHOUT_SYN_ACK,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,ac:64:17:35:60:50,172.16.106.31,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,ARP_GRATUITOUS_REQUEST,0.0.0.0,28:63:36:9a:90:b3,0.0.0.0,ff:ff:ff:ff:ff:ff,ARP,QBI-CjMKEwoHCNXnhduAEhoICLOh6rSzjAoSEwoHCNXnhduAEhoICP_______z8aAwiGECIAKgAReZWjVgsuBgA.pcap,28:63:36:9a:90:b3,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,ARP_GRATUITOUS_REPLY,0.0.0.0,28:63:36:9a:90:b3,0.0.0.0,ac:64:17:35:60:50,ARP,QBI-CjMKEwoHCNXnhduAEhoICLOh6rSzjAoSEwoHCNXnhduAEhoICNDA1bnBjCsaAwiGECIAKgAR6Z6jVgsuBgA.pcap,28:63:36:9a:90:b3,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,ARP_GRATUITOUS_REPLY,0.0.0.0,ac:64:17:35:60:50,0.0.0.0,28:63:36:a9:ac:eb,ARP,QhJACjMKEwoHCNXnhduAEhoICOvZprWzjAoSEwoHCNXnhduAEhoICNDA1bnBjCsaAwiGECIAKgARpUa6VgsuBgAYAQ.pcap,28:63:36:a9:ac:eb,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,ARP_GRATUITOUS_REPLY,0.0.0.0,ac:64:17:03:4f:c5,0.0.0.0,ac:64:17:35:60:50,ARP,QBI-CjMKEwoHCNXnhduAEhoICMWfjbjBjCsSEwoHCNXnhduAEhoICNDA1bnBjCsaAwiGECIAKgARr5-jVgsuBgA.pcap,ac:64:17:03:4f:c5,,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,TCP_UNEXPECTED_SEQUENCE_NUMBER,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,28:63:36:a9:de:e6,172.16.106.14,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,TCP_UNEXPECTED_SEQUENCE_NUMBER,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,ac:64:17:35:60:50,172.16.106.31,,1,3.4
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,PROGRAM_UPLOAD,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,28:63:36:a9:de:e6,172.16.106.14,,1,6.7
2025-02-13 19:50:53.350884 +0000 UTC,2025-02-13 19:50:53.350884 +0000 UTC,PROGRAM_UPLOAD,172.16.106.31,ac:64:17:35:60:50,172.16.106.14,28:63:36:a9:de:e6,S7,XBJaCk0KHAoHCNXnhduAEhoICOa9p7WzjAoiBwoFDQ5qEKwSHAoHCNXnhduAEhoICNDA1bnBjCsiBwoFDR9qEKwaAwiAECICCAYqBghmEPjbAhG3QwBfCy4GABgB.pcap,ac:64:17:35:60:50,172.16.106.31,,1,6.7
